220X67,220X71,220X75,220X79,220X83,220X87,220X91,220X95,220X151,310X56,310X60,310X64,310X68,310X72,310X76,310X80,310X84
2017070515282912,2017070515265335.0,2017070515281356,2017070515271087,2017070515281648,2017070515264914,2017070515281132,2017070515270734,,2017070717134515,2017070717114621,2017070717132946,2017070717122971,2017070717133240,2017070717114200,2017070717132717,2017070717122621
2017070515150559,2017070515132973.0,2017070515145001,2017070515134731,2017070515145293,2017070515132551,2017070515144775,2017070515134378,,2017070717034817,2017070717013031,2017070717033254,2017070717023278,2017070717033546,2017070717012609,2017070717033029,2017070717022926
2017070201194842,2017070201172623.0,2017070201193507,2017070201174300,2017070201193800,2017070201172201,2017070201193281,2017070201173946,,2017070306351740,2017070306324860,2017070306350398,2017070306332896,2017070306350685,2017070306324440,2017070306350173,2017070306332545
2017070201174342,2017070201154714.0,2017070201173006,2017070201163017,2017070201173300,2017070201154293,2017070201172781,2017070201162665,,2017070306332937,2017070306313496,2017070306331606,2017070306315234,2017070306331892,2017070306313053,2017070306331370,2017070306314881
2017070201581360,2017070201555262.0,2017070201580017,2017070201561020,2017070201580306,2017070201554840,2017070201575790,2017070201560668,,2017070307143331,2017070307125423,2017070307142001,2017070307131140,2017070307142289,2017070307125004,2017070307141776,2017070307130785
2017070201392565,2017070201375123.0,2017070201391235,2017070201380712,2017070201391528,2017070201374701,2017070201391009,2017070201380360,,2017070306551351,2017070306524715,2017070306550012,2017070306530553,2017070306550304,2017070306524295,2017070306545787,2017070306530201
2017070308274759,2017070308261554.0,2017070308273207,2017070308263671,2017070308273492,2017070308261129,2017070308272982,2017070308263321,,2017070419040290,2017070419013467,2017070419034745,2017070419015348,2017070419035032,2017070419013046,2017070419034518,2017070419014996
2017070308263943,2017070308245943.0,2017070308262381,2017070308251821,2017070308262667,2017070308245521,2017070308262156,2017070308251470,,2017070419015615,2017070419002214,2017070419014057,2017070419004106,2017070419014346,2017070419001792,2017070419013821,2017070419003753
2017070308564148,2017070308545031.0,2017070308563064,2017070308552634,2017070308563345,2017070308544609,2017070308562837,2017070308552282,,2017070419442785,2017070419420095,2017070419441235,2017070419423164,2017070419441528,2017070419415675,2017070419440881,2017070419422810
2017070308552903,2017070308534087.0,2017070308551342,2017070308542343,2017070308551631,2017070308533665,2017070308551112,2017070308541993,,2017070419423418,2017070419405446,2017070419421871,2017070419411204,2017070419422160,2017070419405025,2017070419421646,2017070419410850
2017070316403612,2017070316384651.0,2017070316402048,2017070316392007,2017070316402332,2017070316384220,2017070316401820,2017070316391656,,2017070417505985,2017070417485076,2017070417504867,2017070417492728,2017070417505135,2017070417484628,2017070417504640,2017070417492375
2017070316371726,2017070316353860.0,2017070316370153,2017070316361189,2017070316370453,2017070316353429,2017070316365926,2017070316360839,,2017070417470568,2017070417451709,2017070417465020,2017070417455104,2017070417465303,2017070417451289,2017070417464795,2017070417454751
2017070316335265,2017070316321404.0,2017070316333701,2017070316324720,2017070316333989,2017070316320975,2017070316333476,2017070316324368,,2017070417431376,2017070417412506,2017070417425828,2017070417415920,2017070417430112,2017070417412075,2017070417425603,2017070417415567
2017070316304506,2017070316285809.0,2017070316302946,2017070316293981,2017070316303235,2017070316285385,2017070316302720,2017070316293629,,2017070417393735,2017070417372985,2017070417392189,2017070417382257,2017070417392470,2017070417372565,2017070417391953,2017070417381904
2017070316272934,2017070316255046.0,2017070316271371,2017070316262378,2017070316271659,2017070316254625,2017070316271140,2017070316262028,,2017070417354267,2017070417334642,2017070417352715,2017070417342018,2017070417353000,2017070417334220,2017070417352479,2017070417341665
2017070316242125,2017070316222207.0,2017070316240571,2017070316225585,2017070316240860,2017070316221785,2017070316240343,2017070316225234,,2017070417315860,2017070417295490,2017070417314312,2017070417302862,2017070417314593,2017070417295070,2017070417314085,2017070417302509
2017070722513610,2017070722492693.0,2017070722512054,2017070722503107,2017070722512340,2017070722492271,2017070722511831,2017070722502754,,2017070822453920,2017070822432292,2017070822452362,2017070822442443,2017070822452646,2017070822431868,2017070822452135,2017070822442090
2017070722503365,2017070722482279.0,2017070722501815,2017070722485006,2017070722502103,2017070722481859,2017070722501592,2017070722484653,,2017070822442706,2017070822420870,2017070822441150,2017070822424521,2017070822441439,2017070822420439,2017070822440925,2017070822424167
2017070723174685,2017070723161437.0,2017070723173126,2017070723163237,2017070723173421,2017070723161017,2017070723172892,2017070723162884,,2017070823152746,2017070823132943,2017070823151176,2017070823140356,2017070823151493,2017070823132520,2017070823150951,2017070823140000
2017070723153257,2017070723140317.0,2017070723151703,2017070723142764,2017070723151993,2017070723135895,2017070723151479,2017070723142409,,2017070823125406,2017070823110535,2017070823123857,2017070823113932,2017070823124146,2017070823110114,2017070823123621,2017070823113579
2017070723132809,2017070723120693.0,2017070723131245,2017070723122287,2017070723131537,2017070723120271,2017070723131015,2017070723121932,,2017070823102990,2017070823082576,2017070823101434,2017070823091520,2017070823101720,2017070823082154,2017070823101209,2017070823091168
2017070723095207,2017070723082520.0,2017070723093650,2017070723084678,2017070723093939,2017070723082100,2017070723093425,2017070723084325,,2017070823063764,2017070823044878,2017070823062223,2017070823052307,2017070823062512,2017070823044456,2017070823061998,2017070823051953
2017070723012359,2017070722593620.0,2017070723010800,2017070723000179,2017070723011084,2017070722593200,2017070723010576,2017070722595828,,2017070822565245,2017070822544785,2017070822563700,2017070822552218,2017070822563989,2017070822544365,2017070822563475,2017070822551865
2017070722534093,2017070722521120.0,2017070722532546,2017070722523614,2017070722532834,2017070722520700,2017070722532321,2017070722523259,,2017070822480353,2017070822461473,2017070822474804,2017070822464873,2017070822475090,2017070822461051,2017070822474578,2017070822464520
2017070420331728,2017070420305696.0,2017070420330179,2017070420321245,2017070420330460,2017070420305275,2017070420325953,2017070420320890,,2017070721245653,2017070721172175,2017070721244087,2017070721234131,2017070721244385,2017070721171753,2017070721243856,2017070721233779
2017070420512370,2017070420485885.0,2017070420510821,2017070420491564,2017070420511110,2017070420485464,2017070420510596,2017070420491209,,2017070721395218,2017070721375320,2017070721393650,2017070721383693,2017070721393945,2017070721374900,2017070721393418,2017070721383343
2017070420363229,2017070420345168.0,2017070420361670,2017070420352743,2017070420361962,2017070420344748,2017070420361446,2017070420352390,,2017070721283446,2017070721263532,2017070721281879,2017070721271921,2017070721282175,2017070721263110,2017070721281643,2017070721271571
2017070420341917,2017070420325070.0,2017070420340396,2017070420331475,2017070420340681,2017070420324650,2017070420340171,2017070420331120,,2017070721260893,2017070721241076,2017070721255334,2017070721245385,2017070721255625,2017070721240651,2017070721255100,2017070721245034
2017070315405764,2017070315390878.0,2017070315404187,2017070315394240,2017070315404492,2017070315390454,2017070315403959,2017070315393889,,2017070607114978,2017070607100151,2017070607113643,2017070607103576,2017070607113939,2017070607095729,2017070607113414,2017070607103225
2017070315394507,2017070315380631.0,2017070315392950,2017070315383957,2017070315393239,2017070315380201,2017070315392714,2017070315383606,,2017070607103589,2017070607085768,2017070607102284,2017070607092368,2017070607102560,2017070607085346,2017070607102057,2017070607092018
2017070315384228,2017070315370345.0,2017070315382667,2017070315373709,2017070315382954,2017070315365912,2017070315382434,2017070315373359,,2017070607092396,2017070607073023,2017070607091090,2017070607080376,2017070607091362,2017070607072603,2017070607090851,2017070607080025
2017070519344059,2017070519295925.0,2017070519342510,2017070519333562,2017070519342795,2017070519295504,2017070519342282,2017070519333209,,2017070811572042,2017070811550690,2017070811570487,2017070811560571,2017070811570773,2017070811550268,2017070811570262,2017070811560218
2017070519333807,2017070519283779.0,2017070519332270,2017070519292106,2017070519332553,2017070519283359,2017070519332046,2017070519291751,,2017070811560825,2017070811534548,2017070811555278,2017070811542895,2017070811555567,2017070811534126,2017070811555051,2017070811542542
2017070520032739,2017070519583687.0,2017070520031221,2017070519590121,2017070520031503,2017070519583267,2017070520030996,2017070519585770,,2017070812273701,2017070812254060,2017070812272145,2017070812261498,2017070812272434,2017070812253631,2017070812271920,2017070812261145
2017070519590379,2017070519573500.0,2017070519584828,2017070519575895,2017070519585112,2017070519573076,2017070519584593,2017070519575542,,2017070812261753,2017070812242892,2017070812260206,2017070812250282,2017070812260493,2017070812242470,2017070812255967,2017070812245928
2017070519480553,2017070519462860.0,2017070519475009,2017070519465301,2017070519475293,2017070519462440,2017070519474779,2017070519464946,,2017070812134929,2017070812120054,2017070812133382,2017070812123473,2017070812133675,2017070812115623,2017070812133157,2017070812123118
2017070519465551,2017070519452620.0,2017070519464007,2017070519455065,2017070519464292,2017070519452200,2017070519463779,2017070519454709,,2017070812123737,2017070812104810,2017070812122181,2017070812112245,2017070812122464,2017070812104360,2017070812121956,2017070812111890
2017070716183101,2017070716150148.0,2017070716181534,2017070716172395,2017070716181839,2017070716145728,2017070716181309,2017070716172040,,2017070900225509,2017070900205687,2017070900223962,2017070900213109,2017070900224248,2017070900205265,2017070900223735,2017070900212756
2017070716172657,2017070716134989.0,2017070716171101,2017070716142182,2017070716171387,2017070716134568,2017070716170876,2017070716141829,,2017070900213371,2017070900194512,2017070900211817,2017070900201920,2017070900212101,2017070900194081,2017070900211592,2017070900201565
2017070716142440,2017070716124701.0,2017070716140890,2017070716131146,2017070716141173,2017070716124281,2017070716140665,2017070716130792,,2017070900202182,2017070900183331,2017070900200626,2017070900190729,2017070900200915,2017070900182909,2017070900200393,2017070900190375
2017070716073448,2017070716060521.0,2017070716071895,2017070716062964,2017070716072178,2017070716060101,2017070716071670,2017070716062610,,2017070900125314,2017070900110418,2017070900123757,2017070900113837,2017070900124045,2017070900105996,2017070900123532,2017070900113485
2017070716052975,2017070716035600.0,2017070716051435,2017070716041529,2017070716051720,2017070716035178,2017070716051207,2017070716041176,,2017070900102896,2017070900083260,2017070900101332,2017070900090643,2017070900101635,2017070900082839,2017070900101107,2017070900090292
2017070715554557,2017070715535978.0,2017070715552995,2017070715542418,2017070715553278,2017070715535557,2017070715552768,2017070715542065,,2017070900042037,2017070900021529,2017070900040485,2017070900024951,2017070900040770,2017070900021098,2017070900040259,2017070900024598
2017070515335543,2017070515313073.0,2017070515333993,2017070515314751,2017070515334282,2017070515312653,2017070515333768,2017070515314396,,2017070811234168,2017070811203346,2017070811232614,2017070811222676,2017070811232898,2017070811202926,2017070811232378,2017070811222323
2017070515315014,2017070515301465.0,2017070515313456,2017070515303354,2017070515313748,2017070515301043,2017070515313229,2017070515303000,,2017070811222939,2017070811191084,2017070811221384,2017070811193045,2017070811221670,2017070811190664,2017070811221159,2017070811192693
2017070516113740,2017070516100515.0,2017070516112668,2017070516102270,2017070516112937,2017070516100095,2017070516112445,2017070516101917,,2017070811543148,2017070811523321,2017070811541603,2017070811530768,2017070811541889,2017070811522901,2017070811541378,2017070811530414
2017070516102526,2017070516084689.0,2017070516100976,2017070516090365,2017070516101267,2017070516084268,2017070516100754,2017070516090012,,2017070811531026,2017070811512129,2017070811525475,2017070811515540,2017070811525759,2017070811511706,2017070811525250,2017070811515190
2017070716500673,2017070716480159.0,2017070716495125,2017070716490176,2017070716495407,2017070716475739,2017070716494900,2017070716485823,,2017070903013889,2017070902591501,2017070903012335,2017070903002409,2017070903012623,2017070902591079,2017070903012110,2017070903002056
2017070716490431,2017070716464854.0,2017070716484882,2017070716472382,2017070716485168,2017070716464432,2017070716484657,2017070716472029,,2017070903002657,2017070902580104,2017070903001117,2017070902583720,2017070903001404,2017070902575684,2017070903000871,2017070902583365
2017070717162039,2017070717143856.0,2017070717160928,2017070717145614,2017070717161203,2017070717143426,2017070717160703,2017070717145260,,2017070903312851,2017070903293025,2017070903311301,2017070903300443,2017070903311587,2017070903292603,2017070903311073,2017070903300090
2017070717145865,2017070717133625.0,2017070717144320,2017070717135314,2017070717144610,2017070717133203,2017070717144093,2017070717134959,,2017070903300701,2017070903281810,2017070903295151,2017070903285220,2017070903295434,2017070903281390,2017070903294914,2017070903284867
2017070717030100,2017070717013198.0,2017070717024553,2017070717015615,2017070717024837,2017070717012778,2017070717024310,2017070717015262,,2017070903163020,2017070903144117,2017070903161467,2017070903151540,2017070903161754,2017070903143693,2017070903161237,2017070903151185
2017070717015875,2017070717002953.0,2017070717014321,2017070717005387,2017070717014609,2017070717002531,2017070717014096,2017070717005034,,2017070903151790,2017070903132889,2017070903150243,2017070903140329,2017070903150528,2017070903132437,2017070903150007,2017070903135976
2017070521490621,2017070521471628.0,2017070521485070,2017070521475942,2017070521485350,2017070521471203,2017070521484845,2017070521475590,,2017070802243323,2017070802223209,2017070802241764,2017070802231596,2017070802242054,2017070802222787,2017070802241534,2017070802231246
2017070521480196,2017070521461318.0,2017070521474650,2017070521463746,2017070521474934,2017070521460898,2017070521474423,2017070521463393,,2017070802231873,2017070802210373,2017070802230306,2017070802220337,2017070802230595,2017070802205953,2017070802230076,2017070802215987
2017070521464006,2017070521451090.0,2017070521462454,2017070521453515,2017070521462739,2017070521450670,2017070521462229,2017070521453160,,2017070802220606,2017070802195068,2017070802215046,2017070802203459,2017070802215334,2017070802194645,2017070802214815,2017070802203109
2017070521254401,2017070521240725.0,2017070521252853,2017070521243909,2017070521253137,2017070521240303,2017070521252614,2017070521243554,,2017070801585664,2017070801565014,2017070801584100,2017070801574168,2017070801584393,2017070801564590,2017070801583875,2017070801573817
2017070517061434,2017070517022181.0,2017070517055890,2017070517050959,2017070517060176,2017070517021760,2017070517055648,2017070517050606,,2017070720450467,2017070720424081,2017070720444892,2017070720434912,2017070720445196,2017070720423659,2017070720444662,2017070720434560
2017070517362429,2017070517310287.0,2017070517360870,2017070517313010,2017070517361162,2017070517305856,2017070517360339,2017070517312656,,2017070721165534,2017070721145490,2017070721163978,2017070721153864,2017070721164268,2017070721145068,2017070721163751,2017070721153512
2017070517313256,2017070517300356.0,2017070517311717,2017070517302796,2017070517312009,2017070517295934,2017070517311490,2017070517302442,,2017070721154131,2017070721114784,2017070721152571,2017070721142584,2017070721152864,2017070721114364,2017070721152337,2017070721142232
2017070517303040,2017070517290110.0,2017070517301503,2017070517292548,2017070517301787,2017070517285689,2017070517301268,2017070517292195,,2017070721142854,2017070721103520,2017070721141293,2017070721111903,2017070721141584,2017070721103100,2017070721141064,2017070721111553
2017070517092923,2017070517075250.0,2017070517091381,2017070517082442,2017070517091664,2017070517074831,2017070517091156,2017070517082089,,2017070720484315,2017070720464331,2017070720482753,2017070720472781,2017070720483045,2017070720463909,2017070720482525,2017070720472429
2017070522195092,2017070522181915.0,2017070522193512,2017070522183593,2017070522193825,2017070522181493,2017070522193285,2017070522183240,,2017070813014090,2017070812594264,2017070813012539,2017070813001689,2017070813012828,2017070812593843,2017070813012303,2017070813001335
2017070522183845,2017070522170853.0,2017070522182300,2017070522172529,2017070522182584,2017070522170432,2017070522182076,2017070522172176,,2017070813001951,2017070812583048,2017070813000393,2017070812590482,2017070813000684,2017070812582618,2017070813000168,2017070812590128
2017070522172781,2017070522155748.0,2017070522171235,2017070522161431,2017070522171520,2017070522155328,2017070522171012,2017070522161078,,2017070812590739,2017070812571835,2017070812585185,2017070812575276,2017070812585473,2017070812571415,2017070812584960,2017070812574923
2017070521174428,2017070521160604.0,2017070521172868,2017070521163035,2017070521173156,2017070521160182,2017070521172634,2017070521162682,,2017070719314053,2017070719293146,2017070719312478,2017070719302307,2017070719312778,2017070719292725,2017070719312251,2017070719301957
2017070521163284,2017070521150337.0,2017070521161742,2017070521152787,2017070521162028,2017070521145917,2017070521161517,2017070521152432,,2017070719302578,2017070719281882,2017070719301017,2017070719290264,2017070719301309,2017070719281460,2017070719300785,2017070719285914
2017070521153045,2017070521140128.0,2017070521151493,2017070521142553,2017070521151778,2017070521135707,2017070521151268,2017070521142200,,2017070719290534,2017070719270621,2017070719284962,2017070719274989,2017070719285264,2017070719270201,2017070719284737,2017070719274637
2017070608541328,2017070608523323.0,2017070608535773,2017070608525800,2017070608540060,2017070608522903,2017070608535518,2017070608525448,,2017070823500389,2017070823475757,2017070823494840,2017070823483178,2017070823495126,2017070823475328,2017070823494615,2017070823482823
2017070608530054,2017070608513065.0,2017070608524507,2017070608515534,2017070608524792,2017070608512645,2017070608524282,2017070608515179,,2017070823483429,2017070823464543,2017070823481881,2017070823471964,2017070823482168,2017070823464123,2017070823481651,2017070823471609
2017070608515793,2017070608503000.0,2017070608514242,2017070608505307,2017070608514525,2017070608502578,2017070608514017,2017070608504953,,2017070823472223,2017070823453303,2017070823470667,2017070823460740,2017070823470954,2017070823452881,2017070823470442,2017070823460387
2017070608505564,2017070608492671.0,2017070608504014,2017070608495092,2017070608504298,2017070608492250,2017070608503789,2017070608494740,,2017070823461003,2017070823442137,2017070823455448,2017070823445528,2017070823455732,2017070823441717,2017070823455221,2017070823445175
2017070716330737,2017070716313823.0,2017070716325175,2017070716320245,2017070716325470,2017070716313401,2017070716324950,2017070716315890,,2017071112233121,2017071112212721,2017071112231592,2017071112221679,2017071112231884,2017071112212301,2017071112231362,2017071112221326
2017070520345335,2017070520313131.0,2017070520343798,2017070520314889,2017070520344082,2017070520312710,2017070520343557,2017070520314535,,2017070717381689,2017070717361656,2017070717380123,2017070717370028,2017070717380418,2017070717361235,2017070717375895,2017070717365676
2017070520315156,2017070520302254.0,2017070520313595,2017070520304007,2017070520313879,2017070520301832,2017070520313370,2017070520303654,,2017070717370295,2017070717345604,2017070717364735,2017070717354765,2017070717365023,2017070717345182,2017070717364504,2017070717354414
2017070715432939,2017070715413764.0,2017070715431390,2017070715420321,2017070715431701,2017070715413342,2017070715431164,2017070715415967,,2017070821083031,2017070821063125,2017070821081439,2017070821070560,2017070821081759,2017070821062704,2017070821081214,2017070821070207
2017070715420579,2017070715403509.0,2017070715415023,2017070715410076,2017070715415312,2017070715403089,2017070715414798,2017070715405723,,2017070821070820,2017070821051928,2017070821065268,2017070821055359,2017070821065557,2017070821051506,2017070821065045,2017070821055007
2017070723420006,2017070723400225.0,2017070723414443,2017070723402950,2017070723414734,2017070723395804,2017070723414218,2017070723402596,,2017071202391143,2017071202340443,2017071202385587,2017071202344787,2017071202385878,2017071202340021,2017071202385351,2017071202344431
2017070800071334,2017070800054435.0,2017070800065781,2017070800060850,2017070800070064,2017070800054015,2017070800065556,2017070800060496,,2017071203082570,2017071203063582,2017071203081015,2017071203071070,2017071203081303,2017071203063151,2017071203080792,2017071203070717
2017070723562385,2017070723544600.0,2017070723560843,2017070723551057,2017070723561131,2017070723544179,2017070723560618,2017070723550704,,2017071202554667,2017071202535010,2017071202553118,2017071202542443,2017071202553403,2017071202534590,2017071202552892,2017071202542090
2017070607260670,2017070607241048.0,2017070607255126,2017070607243662,2017070607255412,2017070607240628,2017070607254903,2017070607243309,,2017070904074887,2017070904052359,2017070904073343,2017070904055978,2017070904073629,2017070904051935,2017070904073118,2017070904055625
2017070607530775,2017070607512825.0,2017070607525223,2017070607515285,2017070607525507,2017070607512404,2017070607524995,2017070607514931,,2017070904384964,2017070904365176,2017070904383412,2017070904372565,2017070904383695,2017070904364756,2017070904383187,2017070904372212
2017070607400415,2017070607383514.0,2017070607394865,2017070607385912,2017070607395145,2017070607383093,2017070607394639,2017070607385559,,2017070904234943,2017070904220054,2017070904233393,2017070904223475,2017070904233681,2017070904215623,2017070904233168,2017070904223121
2017070605481385,2017070605462540.0,2017070605475839,2017070605465060,2017070605480109,2017070605462120,2017070605475614,2017070605464709,,2017070818303500,2017070818284467,2017070818301953,2017070818291878,2017070818302237,2017070818284046,2017070818301726,2017070818291525
2017070605465309,2017070605452323.0,2017070605463767,2017070605454829,2017070605464051,2017070605451903,2017070605463542,2017070605454476,,2017070818292131,2017070818273315,2017070818290585,2017070818280681,2017070818290875,2017070818272896,2017070818290342,2017070818280328
2017070605455085,2017070605442082.0,2017070605453535,2017070605444592,2017070605453817,2017070605441660,2017070605453310,2017070605444237,,2017070818280940,2017070818261360,2017070818275390,2017070818265498,2017070818275673,2017070818260942,2017070818275164,2017070818265143
2017070612251648,2017070612234715.0,2017070612250096,2017070612241148,2017070612250381,2017070612234295,2017070612245871,2017070612240795,,2017070819033954,2017070819015087,2017070819032403,2017070819022500,2017070819032696,2017070819014667,2017070819032178,2017070819022145
2017070612030621,2017070612012831.0,2017070612025071,2017070612020017,2017070612025357,2017070612012401,2017070612024837,2017070612015664,,2017070818412414,2017070818392625,2017070818410871,2017070818400948,2017070818411157,2017070818392204,2017070818410626,2017070818400595
2017070611584767,2017070611571823.0,2017070611583217,2017070611574259,2017070611583492,2017070611571400,2017070611582973,2017070611573906,,2017070818362707,2017070818343820,2017070818361167,2017070818351250,2017070818361453,2017070818343400,2017070818360942,2017070818350896
2017070800440998,2017070800421520.0,2017070800435448,2017070800430493,2017070800435732,2017070800421100,2017070800435203,2017070800430140,,2017070821382667,2017070821361354,2017070821381121,2017070821371196,2017070821381409,2017070821360932,2017070821380895,2017070821370843
2017070800430757,2017070800411045.0,2017070800425200,2017070800413750,2017070800425489,2017070800410623,2017070800424975,2017070800413396,,2017070821371451,2017070821345959,2017070821365893,2017070821353570,2017070821370189,2017070821345539,2017070821365668,2017070821353217
2017070801101079,2017070801082984.0,2017070801095515,2017070801085512,2017070801095810,2017070801082564,2017070801095292,2017070801085157,,2017070822085515,2017070822062048,2017070822083976,2017070822065465,2017070822084260,2017070822061626,2017070822083618,2017070822065112
2017070801085775,2017070801072825.0,2017070801084220,2017070801075275,2017070801084504,2017070801072404,2017070801083995,2017070801074921,,2017070822065726,2017070822050829,2017070822064162,2017070822054250,2017070822064459,2017070822050409,2017070822063937,2017070822053896
2017070801044804,2017070801030143.0,2017070801043254,2017070801032650,2017070801043543,2017070801025723,2017070801043031,2017070801032296,,2017070822020835,2017070821595970,2017070822015276,2017070822003400,2017070822015570,2017070821595539,2017070822015051,2017070822003045
2017070800591959,2017070800574103.0,2017070800590410,2017070800580617,2017070800590696,2017070800573682,2017070800590185,2017070800580264,,2017070821554745,2017070821535095,2017070821553200,2017070821542534,2017070821553479,2017070821534676,2017070821552975,2017070821542181
2017070800570631,2017070800553709.0,2017070800565076,2017070800560145,2017070800565367,2017070800553287,2017070800564851,2017070800555792,,2017070821531589,2017070821512681,2017070821530032,2017070821520114,2017070821530321,2017070821512250,2017070821525806,2017070821515760
2017070800560410,2017070800543476.0,2017070800554853,2017070800545901,2017070800555137,2017070800543056,2017070800554628,2017070800545550,,2017070821520370,2017070821501464,2017070821514818,2017070821504901,2017070821515109,2017070821501043,2017070821514595,2017070821504548
2017070712051512,2017070712031337.0,2017070712050442,2017070712034109,2017070712050725,2017070712030917,2017070712050217,2017070712033754,,2017070916110276,2017070916090375,2017070916104692,2017070916093800,2017070916105007,2017070916085953,2017070916104465,2017070916093446
2017070712034371,2017070712020557.0,2017070712032814,2017070712023885,2017070712033103,2017070712020139,2017070712032590,2017070712023532,,2017070916094056,2017070916075125,2017070916092507,2017070916082554,2017070916092793,2017070916074693,2017070916092271,2017070916082201
2017070712024154,2017070712010301.0,2017070712022592,2017070712012856,2017070712022881,2017070712005879,2017070712022367,2017070712012503,,2017070916082814,2017070916063900,2017070916081262,2017070916071325,2017070916081548,2017070916063479,2017070916081029,2017070916070971
2017070713262103,2017070713240576.0,2017070713260537,2017070713243285,2017070713260820,2017070713240154,2017070713260184,2017070713242932,,2017070901493048,2017070901474045,2017070901491504,2017070901481429,2017070901491795,2017070901473623,2017070901491278,2017070901481071
2017070713243545,2017070713230665.0,2017070713241993,2017070713233078,2017070713242289,2017070713230246,2017070713241768,2017070713232725,,2017070901481673,2017070901462060,2017070901480132,2017070901470217,2017070901480417,2017070901461640,2017070901475909,2017070901465862
2017070713233337,2017070713214750.0,2017070713231785,2017070713222835,2017070713232068,2017070713214328,2017070713231562,2017070713222484,,2017070901470468,2017070901450875,2017070901464923,2017070901454256,2017070901465212,2017070901450454,2017070901464698,2017070901453903
2017070613344478,2017070613310700.0,2017070613342925,2017070613333985,2017070613343210,2017070613310279,2017070613342700,2017070613333631,,2017070902270204,2017070902251195,2017070902264646,2017070902254739,2017070902264940,2017070902250773,2017070902264418,2017070902254385
2017070613334251,2017070613294345.0,2017070613332692,2017070613300392,2017070613332984,2017070613293923,2017070613332467,2017070613300042,,2017070902255003,2017070902241473,2017070902253445,2017070902243518,2017070902253731,2017070902241051,2017070902253220,2017070902243164
2017070614031050,2017070614011214.0,2017070614025973,2017070614013953,2017070614030245,2017070614010792,2017070614025748,2017070614013598,,2017070902583962,2017070902564925,2017070902582426,2017070902572339,2017070902582710,2017070902564504,2017070902582201,2017070902571984
2017070614014204,2017070614000432.0,2017070614012660,2017070614003734,2017070614012954,2017070614000001,2017070614012434,2017070614003379,,2017070902572596,2017070902553632,2017070902571045,2017070902561135,2017070902571331,2017070902553201,2017070902570803,2017070902560781
2017070613494339,2017070613480650.0,2017070613492792,2017070613483075,2017070613493071,2017070613480229,2017070613492560,2017070613482721,,2017070902434856,2017070902400456,2017070902433310,2017070902423385,2017070902433596,2017070902400035,2017070902433067,2017070902423031
2017070613483326,2017070613470443.0,2017070613481782,2017070613472828,2017070613482062,2017070613470021,2017070613481556,2017070613472476,,2017070902423643,2017070902385231,2017070902422092,2017070902392640,2017070902422364,2017070902384809,2017070902421865,2017070902392287
2017070801125075,2017070801104585.0,2017070801123517,2017070801114575,2017070801123803,2017070801104156,2017070801123290,2017070801114221,,2017070903341703,2017070903320359,2017070903340153,2017070903330254,2017070903340443,2017070903315937,2017070903335926,2017070903325901
2017070801114837,2017070801093271.0,2017070801113282,2017070801100817,2017070801113570,2017070801092851,2017070801113057,2017070801100462,,2017070903330506,2017070903304187,2017070903324962,2017070903312593,2017070903325246,2017070903303762,2017070903324726,2017070903312240
2017070801411471,2017070801375803.0,2017070801405926,2017070801400796,2017070801410214,2017070801375381,2017070801405701,2017070801400442,,2017070904060234,2017070904041126,2017070904054675,2017070904044543,2017070904054970,2017070904040706,2017070904054446,2017070904044189
2017070801401050,2017070801364825.0,2017070801395496,2017070801370582,2017070801395785,2017070801364404,2017070801395271,2017070801370229,,2017070904044796,2017070904025887,2017070904043250,2017070904033331,2017070904043534,2017070904025465,2017070904043025,2017070904032978
2017070801254785,2017070801241831.0,2017070801253240,2017070801244304,2017070801253525,2017070801241410,2017070801253014,2017070801243951,,2017070903510776,2017070903491154,2017070903505228,2017070903495310,2017070903505520,2017070903490734,2017070903505003,2017070903494957
2017070801244575,2017070801231554.0,2017070801243014,2017070801234060,2017070801243296,2017070801231132,2017070801242790,2017070801233707,,2017070903495562,2017070903475935,2017070903494009,2017070903483343,2017070903494290,2017070903475514,2017070903493773,2017070903482990
2017070719541137,2017070719501593.0,2017070719535581,2017070719524939,2017070719535870,2017070719501171,2017070719535356,2017070719524585,,2017070901521928,2017070901500603,2017070901520382,2017070901510459,2017070901520664,2017070901500181,2017070901520157,2017070901510104
2017070719525200,2017070719485245.0,2017070719523646,2017070719491340,2017070719523935,2017070719484823,2017070719523421,2017070719490989,,2017070901510715,2017070901485212,2017070901505165,2017070901492796,2017070901505451,2017070901484790,2017070901504942,2017070901492443
2017070720203840,2017070720190517.0,2017070720202254,2017070720193100,2017070720202571,2017070720190095,2017070720202029,2017070720192748,,2017070902222353,2017070902202515,2017070902220796,2017070902205932,2017070902221090,2017070902202084,2017070902220573,2017070902205581
2017070720193368,2017070720180275.0,2017070720191809,2017070720182840,2017070720192095,2017070720175854,2017070720191582,2017070720182487,,2017070902210200,2017070902191315,2017070902204642,2017070902194740,2017070902204929,2017070902190895,2017070902204417,2017070902194385
2017070720073420,2017070720060467.0,2017070720071862,2017070720062901,2017070720072150,2017070720060046,2017070720071637,2017070720062548,,2017070902072331,2017070902053454,2017070902070784,2017070902060890,2017070902071070,2017070902053035,2017070902070560,2017070902060537
2017070720063146,2017070720044100.0,2017070720061606,2017070720052657,2017070720061895,2017070720043679,2017070720061381,2017070720052303,,2017070902061150,2017070902042304,2017070902055598,2017070902045692,2017070902055887,2017070902041884,2017070902055373,2017070902045339
